id;esp_id;label;median(8,13);rms(98,102);median(98,102);peak1x;peak2x;a;b
1616;5;Faulty sensor;1.4983499999999998;0.3629843429130243;0.032615000000000005;0.05495;0.00863;-0.0031541425054831913;1.2222063179860907
1617;1;Normal;0.00027;0.11707397191519557;0.001265;0.07327;0.00602;0.0003381473921700969;-7.621078892335915
1618;5;Unbalance;0.004725;0.2785976367451813;0.00145;0.1898;0.00093;-0.00311815663928198;-4.551383639721315
1619;10;Normal;0.000995;0.1943701221895999;0.00114;0.00141;0.00078;-0.0002608974624405325;-6.506892601226185
1620;7;Normal;0.0009;0.14159303937694112;0.0021650000000000003;0.08674;0.01425;-1.479613011517043e-05;-6.545787761057615
1621;4;Normal;0.00115;0.21477102621163777;0.002005;0.14607;0.01839;-0.0011576972042329923;-6.388303452488719
1622;10;Normal;0.001065;0.09281225888857571;0.00124;0.00178;0.00057;-0.0007079100813203918;-6.442092150425168
1623;1;Normal;0.00201;0.10498623147822765;0.00166;0.05904;0.0067;-0.001626660171674013;-5.823889333646205
1624;8;Faulty sensor;0.00374;0.0067700886257123696;0.0001;0.00415;0.0016;-0.0031270513383963743;-4.784361932457241
1625;4;Normal;0.00049;0.11118168599189346;0.00092;0.07069;0.00654;-0.0002775053207469098;-7.3174552686098995
1626;8;Unbalance;0.00112;0.42535273021340764;0.00359;0.24917;0.00882;-0.00024232714621954274;-6.400934727086412
1627;5;Normal;0.0006000000000000001;0.2232016480673922;0.001045;0.14415;0.00525;-0.0011043334599335592;-6.910393491075744
1628;0;Normal;0.00039;0.22549141291854108;0.00216;0.13077;0.00863;0.00017490581194838387;-7.7024828805310825
1629;4;Normal;0.0015;0.11524983210399918;0.0016250000000000001;0.07629;0.01994;-0.0009913427797995718;-6.391170328866726
1630;5;Normal;0.000755;0.18327417166638618;0.000825;0.10675;0.00447;-0.0007758382859144232;-6.9416578487240495
1631;5;Faulty sensor;0.48622;0.1149008955578676;0.009205;0.03195;0.00372;-0.0033130540696908557;0.0561862970896716
1632;1;Normal;0.00201;0.22327970149568008;0.001435;0.12935;0.02052;-0.001722136988648904;-5.908921052526874
1633;8;Normal;0.0023550000000000003;0.0658651068472526;0.001165;0.03945;0.00204;0.00133723776571849;-6.606804325544323
1634;10;Normal;0.00226;0.0854985034956753;0.00079;0.00068;0.00051;-0.000708692813544849;-6.264531573827453
1635;10;Rubbing;0.002665;0.09894262327227836;0.0025050000000000003;0.00271;0.00043;-0.0011525404000474093;-4.98449032779767
1636;8;Normal;0.0020749999999999996;0.25590031359887;0.00174;0.1562;0.01099;-0.0004318731086357415;-6.0988495438362875
1637;3;Normal;0.0007700000000000001;0.03780859690599481;0.00055;0.02174;0.01065;-0.0005393554112588925;-6.882975008642628
1638;4;Normal;0.032869999999999996;0.19362835820199478;0.00476;0.12709;0.02771;-0.0035442318934680536;-2.508262841661626
1639;10;Normal;0.0039900000000000005;0.14316878535490896;0.00098;0.00158;0.00939;-0.0011204695472933697;-5.1828240948042845
1640;7;Normal;0.0005200000000000001;0.15549135667296754;0.001045;0.1028;0.00749;0.00038714688313985676;-6.981794443792186
1641;1;Normal;0.00183;0.04568557540405944;0.00216;0.02508;0.00571;-0.0008370630260650786;-5.970321375336898
1642;8;Normal;0.00138;0.1607913088447258;0.00206;0.09641;0.0038;0.001178159889279971;-6.59617643525095
1643;1;Normal;0.0006000000000000001;0.056426748089890844;0.00055;0.03611;0.0032;-0.0010439242180644145;-6.810277049111828
1644;1;Normal;0.00053;0.09285157726177837;0.00079;0.05803;0.00363;-0.0002537194374625374;-7.155772594428343
1645;10;Normal;0.00171;0.0535445197942796;0.00098;0.00103;0.0002;-0.0005031100269005064;-6.115599525158221
1646;4;Unbalance;0.00092;0.27417001933107127;0.003345;0.18542;0.02616;7.409181628225352e-05;-6.859357164512216
1647;6;Normal;0.0022700000000000003;0.041183745580022225;0.000745;0.02319;0.01277;0.0007639142557378195;-5.936308444545029
1648;1;Normal;0.00027;0.14346671774317557;0.00149;0.08414;0.00788;0.00031204654263024517;-7.831442160324184
1649;1;Normal;0.00184;0.22398006719348934;0.00171;0.13805;0.00555;-0.0008878022522626561;-6.051760951394117
1650;1;Normal;0.00107;0.1858792215391489;0.001395;0.11059;0.00381;-0.0008421538128670651;-6.2062304883284085
1651;1;Normal;0.00107;0.03587646303636968;0.00059;0.02237;0.00568;0.0009714252390041856;-7.433516519563543
1652;4;Unbalance;0.00119;0.28334943285632325;0.00229;0.19237;0.02264;-0.0012359512674148464;-6.283948774084511
1653;7;Normal;0.001735;0.18937640190900237;0.00157;0.11151;0.0068;-7.457264749055812e-05;-6.432839084975192
1654;8;Normal;0.00252;0.09269214691655382;0.00239;0.04315;0.00161;-0.0006708526309392925;-6.061046263981572
1655;7;Normal;0.00083;0.12254685838486436;0.00119;0.07299;0.00441;7.90116185639543e-06;-6.663706221813692
1656;5;Normal;0.000495;0.119098337100062;0.00068;0.07897;0.00267;-0.0007497358974689356;-7.144139113192694
1657;5;Normal;0.00049;0.08986167759395547;0.0006000000000000001;0.05591;0.00112;0.00038427795748231206;-7.685887095950634
1658;4;Normal;0.00147;0.10066822587092711;0.0022500000000000003;0.06407;0.00239;-0.0012235527568524047;-6.2139429131748045
1659;5;Normal;0.000415;0.03137180421971296;0.00037;0.01789;0.00398;-0.0003403575398993334;-7.452282356831548
1660;5;Normal;0.00034;0.21992777268912628;0.00089;0.12817;0.00415;-0.00045372373912336235;-7.748846368951004
1661;7;Normal;0.00071;0.10127906200197552;0.00115;0.06689;0.00821;0.0007245670499044658;-7.121599213413049
1662;10;Normal;0.00119;0.17461968674808692;0.00216;0.00073;0.00061;-0.0008428151488958977;-6.384256388367982
1663;9;Normal;0.00222;0.040597506081039014;0.0016;0.02302;0.04265;7.185045893918193e-05;-5.879771868290236
1664;3;Normal;0.001255;0.16988233310147352;0.00119;0.10129;0.00796;-0.0009201502312442235;-6.3161271951101075
1665;9;Normal;0.000785;0.06498676942270634;0.000845;0.04113;0.00779;0.000723044696703608;-7.073713451854766
1666;5;Normal;0.000795;0.1442868774351985;0.000725;0.09763;0.00466;-0.00027063020793958325;-7.065058318925091
1667;7;Normal;0.00065;0.1395595969469674;0.00102;0.09209;0.00468;0.0001955050067194552;-6.880518259106568
1668;6;Normal;0.001575;0.11655265505341351;0.00262;0.06526;0.00925;-0.0003821466332208162;-6.426128986980204
1669;2;Normal;0.00139;0.04995441321845348;0.000365;0.03081;0.00983;-0.0009799415765620722;-6.185101326022555
1670;10;Normal;0.00103;0.1796642410164026;0.00099;0.00097;0.00027;-0.0001343665079808776;-6.680296336269061
1671;7;Unbalance;0.00094;0.3346383180390435;0.0033499999999999997;0.19933;0.00552;0.0010223035069443778;-6.7215044746889765
1672;3;Rubbing;0.00614;0.05871870400477177;0.0012799999999999999;0.03391;0.00623;-0.0012740310315142455;-4.9096501489147775
1673;1;Normal;0.00051;0.04784405292196722;0.0012100000000000001;0.03148;0.00528;0.0006815421923834538;-7.844659217216746
1674;1;Normal;0.00027;0.05605470453048522;0.00086;0.03438;0.00299;-0.0007543445859800952;-7.511078989842321
1675;1;Normal;0.00311;0.16780813776453155;0.00232;0.1072;0.00227;-0.003390954172681644;-4.659170047100906
1676;10;Normal;0.002195;0.11229724662697657;0.000775;0.00078;0.00051;-0.0006363551896965497;-6.333609208518703
1677;10;Normal;0.001845;0.08811719015039006;0.00087;0.00053;0.00069;-0.0012348054625386945;-5.76396239149685
1678;1;Normal;0.00062;0.02152322466546312;0.00058;0.01018;0.00903;-0.00076619613932716;-6.706153250417389
1679;5;Faulty sensor;0.12488;0.02847920293828463;0.0022849999999999997;0.00429;0.00111;-0.0034019166393526915;-1.2181545152341084
1680;4;Normal;0.00059;0.22202898256759185;0.00212;0.15065;0.01898;0.00046898904361366607;-7.48151428908941
1681;0;Normal;0.00022;0.07266460073515853;0.00106;0.04301;0.00578;-0.0009411550328872688;-7.928396730172848
1682;9;Unbalance;0.00282;0.3546320359189226;0.00243;0.22092;0.01027;-0.0004894611239772939;-6.037881174846462
1683;8;Normal;0.00113;0.11880740465139368;0.001485;0.06895;0.00726;0.0011423042850908253;-7.379259877264153
1684;1;Normal;0.000675;0.07682906741592012;0.000785;0.04425;0.00274;-0.00042559505808804785;-6.870842932453855
1685;10;Normal;0.001105;0.1169693485490964;0.00111;0.00055;0.00036;-0.0005656106608408842;-7.001460863777006
1686;6;Normal;0.00144;0.048111593197482046;0.0019450000000000001;0.02457;0.00307;-3.052692688918013e-05;-6.405351649235164
1687;5;Normal;0.00038;0.047190737438611824;0.00049;0.03016;0.00205;-0.0004957402658280794;-7.5053042091481865
1688;1;Normal;0.000225;0.05388781587706074;0.00029;0.03637;0.00423;0.0006791156696530601;-7.943712251923481
1689;5;Normal;0.00447;0.13020281141357892;0.00083;0.08864;0.00464;-0.0031544382526444304;-4.583704140697473
1690;3;Normal;0.00056;0.07170701987950691;0.00064;0.0454;0.00111;0.0003828993650039623;-7.327862566831849
1691;1;Faulty sensor;0.8255699999999999;0.186034670155861;0.01557;0.03013;0.00524;-0.003012736052215368;0.4943149795221371
1692;8;Faulty sensor;0.00911;0.005520326077325505;0.00021;0.0034;0.00079;-0.003336537259567988;-3.8767173638781394
1693;2;Normal;0.00043;0.16985425311130717;0.00108;0.1034;0.00234;-0.0010687637009222425;-6.695179553048007
1694;7;Unbalance;0.00198;0.303398121615807;0.00164;0.17135;0.00357;-0.0009465288666279678;-5.722278979700164
1695;2;Normal;0.000875;0.15752542651902263;0.00097;0.0959;0.00915;-0.0008016480643406095;-6.752885066668368
1696;2;Normal;0.00111;0.04424062838613394;0.00089;0.02248;0.00762;-7.303226894567571e-05;-6.730335803393513
1697;3;Normal;0.001345;0.15581881144457493;0.0010400000000000001;0.09298;0.00487;-0.0009394580033213653;-6.3275897027605605
1698;1;Normal;0.00051;0.04839976962755091;0.0012799999999999999;0.02866;0.00518;-4.994612488975589e-05;-7.002872639788831
1699;1;Normal;0.00035;0.09917494290394122;0.00096;0.06167;0.00731;-0.0015424580010359335;-7.131053979631415
1700;6;Unbalance;0.03039;0.46756127277609294;0.003775;0.27979;0.00599;-0.0023686581870572512;-2.85156955623067
1701;10;Normal;0.00051;0.08810670065324203;0.000855;0.00097;0.0002;0.0009523069414239425;-7.110332343870387
1702;9;Unbalance;0.00288;0.29451475871337923;0.00215;0.18252;0.00882;-0.001135918569565484;-5.504142076243314
1703;10;Normal;0.00143;0.16746664414145285;0.00068;0.00066;0.00039;-0.001416736474910317;-6.227840797477064
1704;7;Normal;0.00111;0.185400178263129;0.002495;0.11791;0.01118;0.0011659918988444122;-6.89886765157261
1705;1;Normal;0.00229;0.23502363327971934;0.00165;0.14453;0.00208;-7.852160913142527e-05;-6.052074654524807
1706;5;Normal;0.00186;0.11369809541060923;0.0016649999999999998;0.07245;0.00169;-0.0011509411593660574;-5.880403288313529
1707;4;Rubbing;0.01137;0.1484269241074543;0.00126;0.0943;0.01227;-0.0029167092314481037;-3.7785872049736344
1708;10;Normal;0.00216;0.13550156936360555;0.00148;0.00149;0.00045;-0.0017219280777306324;-5.41252996595734
1709;10;Normal;0.00103;0.11934368353624752;0.00167;0.00176;0.00019;-0.00045671626950675846;-6.502792085017085
1710;7;Normal;0.001245;0.10891664473348414;0.00078;0.06195;0.01032;-0.0006719557432162623;-6.756584787736726
1711;10;Normal;0.00038500000000000003;0.09947483953241644;0.00135;0.00195;0.00018;-0.00025380935729952425;-6.692857715269397
1712;10;Normal;0.00164;0.04981846645572303;0.0021;0.00129;0.00053;6.473414043780224e-05;-6.5733823027633065
1713;7;Normal;0.00135;0.23264970685560726;0.002395;0.1439;0.01667;-0.0007923689529987567;-6.83028190825949
1714;7;Normal;0.00107;0.12215357178568295;0.00087;0.06895;0.004;6.568826700635963e-05;-6.502885253524485
1715;3;Normal;0.00175;0.14496901289585992;0.00163;0.09216;0.00602;-0.00025912791586734664;-6.078535227525148
1716;5;Normal;0.0005200000000000001;0.11941450205063034;0.000745;0.07919;0.00167;-0.00036454955869976645;-7.443617887805708
1717;10;Normal;0.00081;0.18609792744681494;0.001425;0.00128;0.00012;-0.0007568557153392869;-6.6184431166154
1718;5;Rubbing;0.007509999999999999;0.07496884219460775;0.00079;0.04963;0.00127;-0.0028391780782530116;-4.027117660709992
1719;4;Faulty sensor;0.00228;0.008116889798438809;0.00063;0.00175;0.00025;-0.0018478197981756377;-5.463275010637097
1720;9;Normal;0.00401;0.15420598950754152;0.00109;0.08726;0.01001;-0.0009178307202599945;-5.828987222831419
1721;4;Normal;0.00084;0.2204791398295993;0.00287;0.13839;0.01372;0.00031874720143674226;-7.300191591778404
1722;9;Normal;0.0035;0.1241162990908124;0.001015;0.07618;0.01045;-0.0006332568944669296;-5.442749853434741
1723;7;Normal;0.001165;0.26113975855851596;0.0029;0.14788;0.00925;0.00012085813473468128;-6.407562875294982
1724;8;Faulty sensor;0.0038;0.005690228466415035;0.00012;0.00345;0.00132;-0.00311838163072179;-4.703260093337225
1725;6;Normal;0.002445;0.2542693764494655;0.00388;0.00707;0.00132;-0.0003002095770262221;-5.764336153311027
1726;1;Unbalance;0.00058;0.2667320633144804;0.001795;0.1684;0.00835;-0.00031883223826572617;-7.047008655743026
1727;2;Normal;0.00095;0.17173224304131124;0.0012799999999999999;0.10795;0.01118;-4.172728722815861e-05;-6.851589760462062
1728;9;Normal;0.002005;0.23337485832882685;0.002765;0.14899;0.0097;-0.0002497781303730033;-5.9367374109693225
1729;9;Normal;0.00236;0.13760854842632417;0.002725;0.0703;0.01547;-0.000538387201229636;-5.406048740418262
1730;10;Normal;0.00282;0.11315848222736112;0.001345;0.00157;0.00061;-0.0010854039946923682;-5.914174610767798
1731;4;Normal;0.002565;0.06062393339267917;0.00064;0.04046;0.00899;-0.0026773119164430507;-5.269530853725963
1732;3;Normal;0.001705;0.031743580453376705;0.000505;0.0185;0.00556;-0.0008983603173692922;-5.94125988436679
1733;4;Unbalance;0.00651;0.29236585163113693;0.003325;0.19796;0.03306;-0.0019219178877313292;-4.486230476890527
1734;4;Normal;0.00061;0.12459471337099338;0.00285;0.08144;0.00535;-0.000572766576058196;-7.238752801193815
1735;1;Normal;0.0025250000000000003;0.05832357756516656;0.00171;0.03123;0.0022;-0.001184674677614656;-5.678829693343908
1736;1;Normal;0.00032;0.14558670303293497;0.000785;0.08501;0.00211;-9.044460149341897e-06;-7.451934744603801
1737;1;Normal;0.00069;0.039852580844908905;0.0008849999999999999;0.02623;0.00867;0.0006004184211935349;-7.569001285039572
1738;4;Normal;0.001275;0.12291150515716583;0.00349;0.07291;0.00888;-0.0013109976345237636;-6.133863704352297
1739;5;Normal;0.0032199999999999998;0.042538852828913946;0.00032;0.02474;0.00749;-0.002549903255980432;-5.1120243829470375
1740;2;Normal;0.00176;0.07054732666798934;0.00095;0.03812;0.00458;-0.0014609883654036204;-6.06651687539548
1741;4;Unbalance;0.027950000000000003;0.24714355666292415;0.0030949999999999997;0.16737;0.01956;-0.0034148643623253963;-2.757203905894885
1742;9;Normal;0.00275;0.12593884904984642;0.00106;0.07674;0.00991;-0.0006177771236485975;-5.639397164346882
1743;1;Faulty sensor;0.24078;0.07079309005828183;0.00623;0.00946;0.00186;-0.003052545723669066;-0.7139751200406612
1744;1;Normal;0.00047;0.02414918839215927;0.000725;0.01535;0.00361;0.0002454922565045782;-7.729057172920217
1745;10;Normal;0.003295;0.08618425900360227;0.000715;0.00094;0.001;-0.001421158499699191;-5.618786371897221
1746;9;Normal;0.0015249999999999999;0.22341647119225566;0.00208;0.13693;0.01248;8.609302882313087e-06;-6.55615717132001
1747;5;Normal;0.00101;0.2542473189632488;0.00111;0.14803;0.00314;-0.0017146229290614851;-6.4579945993809815
1748;3;Faulty sensor;0.008324999999999999;0.017524009244462298;0.00115;0.00555;0.00074;-0.0023624417840131464;-4.226035081239626
1749;10;Normal;0.00114;0.13533558253467562;0.001005;0.001;0.00033;-9.508312856090693e-05;-6.913747588218784
1750;7;Normal;0.00072;0.09326983274349748;0.0008699999999999999;0.05644;0.0085;0.0002939745728073782;-7.175777688944317
1751;5;Normal;0.000405;0.08102044865341095;0.00058;0.04643;0.00581;-0.0004847906907194328;-7.541567149630002
1752;10;Normal;0.00149;0.15594654244323597;0.00091;0.0005;0.00025;-1.4276173232721457e-05;-6.560345969175552
1753;9;Normal;0.0019450000000000001;0.17271956692859092;0.001675;0.11498;0.01261;-2.665601832461018e-05;-6.56629433470768
1754;9;Rubbing;0.006655;0.04524165005832568;0.000945;0.02559;0.03602;-0.00029731123859406993;-4.930332809612336
1755;7;Unbalance;0.001405;0.3016315449352073;0.002395;0.17999;0.00585;4.548198766178007e-05;-6.247244180250515
1756;9;Normal;0.00321;0.1678277092735285;0.00154;0.10506;0.00685;-0.00019554246835510025;-5.675313153778803
1757;10;Normal;0.0018700000000000001;0.044008862743770145;0.00072;0.00069;0.0005;0.0009924898328075357;-6.830980162436489
1758;6;Normal;0.00129;0.15780868638956475;0.00168;0.09596;0.01446;0.0003691695140081095;-6.471896499912517
1759;5;Unbalance;0.00053;0.2935415985852772;0.001365;0.18861;0.0056;-0.0009219662436607985;-7.197274837137229
1760;7;Normal;0.00191;0.14139396627862166;0.00116;0.07958;0.00415;-0.00043551643444801364;-6.035985800063534
1761;10;Normal;0.00119;0.09792784078085251;0.001175;0.00111;0.00096;-0.0016674356529220674;-5.997964186035586
1762;1;Normal;0.00058;0.0645402982639529;0.00076;0.04013;0.00697;-0.0001481981287124205;-7.006822462207848
1763;1;Normal;0.00043;0.13590971304509478;0.00074;0.09252;0.00354;-0.0014880810714682367;-6.605395965162836
1764;9;Normal;0.00164;0.09815983547255974;0.001075;0.05773;0.01284;-0.0006754523417680045;-6.23786437767193
1765;7;Normal;0.000635;0.10964291221962322;0.00101;0.06526;0.00227;-0.00014178854825149372;-7.157529573619792
1766;9;Normal;0.0019;0.19980921250032493;0.00225;0.1147;0.02108;-0.000740563422878951;-6.084486634062078
1767;8;Faulty sensor;0.00475;0.005828430320420756;0.00012;0.00339;0.00171;-0.0031758287193251306;-4.548230232378017
1768;8;Faulty sensor;0.009680000000000001;0.005446641166810973;0.00022;0.00329;0.00074;-0.0033309163173547295;-3.8525026453279323
1769;8;Normal;0.00088;0.25546553916330866;0.002145;0.15092;0.01211;-0.00030635730590420187;-6.608872359524085
1770;1;Normal;0.000795;0.2172890066248176;0.00229;0.14532;0.00144;-0.0009069741160350433;-6.443489705051436
1771;3;Normal;0.00169;0.1729246636544365;0.001065;0.10281;0.01202;-0.0010923878580294468;-5.962566426470036
1772;4;Normal;0.0008049999999999999;0.2264866561190747;0.00224;0.1276;0.01997;-0.00027929491742332565;-6.95166240777143
1773;0;Normal;0.00025;0.13128741638100738;0.00108;0.08549;0.00748;-0.0007089109150823694;-7.752131791526787
1774;5;Normal;0.00082;0.14109728558693113;0.00074;0.08214;0.00177;-0.0015171889483485753;-6.641403148547963
1775;4;Normal;0.042705;0.16386914352616846;0.00147;0.11038;0.01604;-0.003660425537495301;-2.246973464582797
1776;5;Normal;0.00038;0.17576736585612243;0.00087;0.10997;0.00361;-0.00033998799449955257;-7.58649535872801
1777;7;Normal;0.00095;0.22573896074891459;0.0023;0.14878;0.01299;0.000512509612820249;-6.621179014505906
1778;5;Normal;0.00031;0.0795178671746168;0.00046;0.05019;0.00158;3.186133040137118e-05;-7.888537753443496
1779;9;Normal;0.00202;0.21546476324448044;0.00168;0.12614;0.0159;-0.0010246740979875494;-6.078895593953549
1780;1;Normal;0.00049;0.0379088129595217;0.00109;0.02036;0.00187;-0.00021698203848559297;-7.322579989354782
1781;8;Normal;0.00287;0.12244424118757076;0.001585;0.06975;0.00705;-0.000723443916424137;-5.834728107538713
1782;10;Normal;0.001975;0.07244498671405772;0.001475;0.00111;0.00032;-0.0006797371107905891;-6.076195214033483
1783;10;Normal;0.00132;0.09896394899153935;0.00085;0.00038;0.00051;-0.0014809597893290006;-6.408520497669982
1784;4;Normal;0.006305;0.227652155272029;0.004205;0.1522;0.01539;-0.002534263366618671;-4.372652794156726
1785;8;Normal;0.001275;0.17799989971907287;0.00169;0.10909;0.01229;0.0005460097809905751;-6.8239546713105135
1786;10;Normal;0.002705;0.0189467279497015;0.00033;0.00025;0.00043;-0.00047354756104720045;-6.152848523281511
1787;0;Normal;0.00017;0.051021053497551386;0.00067;0.03168;0.00852;-5.231302676559833e-05;-8.214084281153628
1788;5;Normal;0.000925;0.12252412782795069;0.00083;0.07668;0.00153;-0.000638436088298395;-7.047041171923944
1789;7;Normal;0.00078;0.06471957895413102;0.00031;0.0387;0.01935;-0.00032007643486718103;-6.961432713868598
1790;4;Normal;0.00069;0.1524832344882545;0.001115;0.09692;0.01087;-0.0008399331299081169;-6.7933240853005525
1791;9;Rubbing;0.00329;0.19307982494294945;0.002125;0.10755;0.02614;-0.0002234983220793776;-5.597833192449396
1792;5;Normal;0.00064;0.1633190142022661;0.00094;0.10223;0.00295;-0.0007147361798550353;-7.036393396779162
1793;8;Normal;0.001425;0.13451222137783614;0.0016250000000000001;0.08437;0.00432;0.00042149998515437543;-6.756853539678767
1794;10;Normal;0.0020800000000000003;0.07790251408009885;0.001;0.00068;0.00019;-0.0007691551707361238;-5.867068395949928
1795;10;Normal;0.0007750000000000001;0.04220679092278872;0.00132;0.00117;0.00034;-7.089203527244956e-05;-6.661134031449087
1796;5;Normal;0.0005;0.08910937212212866;0.0005200000000000001;0.05568;0.00584;-0.00012435622160310113;-7.550247856037809
1797;7;Normal;0.000745;0.1750606834786155;0.00098;0.09937;0.00774;-0.00011753865717368836;-6.848927692897707
1798;5;Rubbing;0.00417;0.08296391986882008;0.00057;0.05433;0.00331;-0.002304180186329849;-4.94902110751516
1799;8;Normal;0.00242;0.12213930161909392;0.00173;0.07282;0.00707;0.001156843404921951;-6.569597323103059
1800;6;Unbalance;0.00158;0.3051262025785397;0.0030499999999999998;0.17222;0.02198;0.000255699215341154;-6.194646122845718
1801;1;Normal;0.00068;0.18063913833939751;0.00236;0.11766;0.00741;9.706720687930722e-05;-7.0354520017509214
1802;7;Normal;0.00106;0.23223987491384854;0.001695;0.13836;0.00443;-0.00035276076206219566;-6.6393717265059955
1803;8;Normal;0.0013800000000000002;0.1051659132038514;0.001715;0.0629;0.00753;-6.768139484772863e-05;-6.34822335379948
1804;10;Normal;0.00145;0.202338821040353;0.001025;0.00088;0.00029;-0.000949742223487409;-6.34157422689696
1805;1;Rubbing;0.011959999999999998;0.018971663079445616;0.00093;0.00869;0.008;-0.002412912239190928;-3.7802458380721906
1806;10;Rubbing;0.0030749999999999996;0.08312938108755533;0.00119;0.00115;0.00072;-0.0009099655271292839;-5.3269051774835265
1807;10;Normal;0.0029;0.06727072022804573;0.00338;0.00265;0.0004;-0.0011779433961033915;-5.79398396060976
1808;5;Normal;0.00085;0.09321513181882006;0.0005300000000000001;0.05875;0.00275;-0.0012078217059321612;-7.022047247592543
1809;1;Normal;0.00043;0.10379338081014608;0.00102;0.06421;0.00322;-0.0006198975194649266;-7.296637885965299
1810;5;Normal;0.00042500000000000003;0.127816020513862;0.00066;0.08485;0.00408;0.00025533261657207593;-7.789704215831934
1811;10;Normal;0.00122;0.23632276085895748;0.00123;0.00109;0.00046;-4.1399858983959606e-05;-6.562313825162506
1812;5;Normal;0.00111;0.07985778797337176;0.00141;0.05069;0.0007;-0.0007460629168179924;-6.527961873235454
1813;0;Normal;0.001845;0.09179866012094075;0.001165;0.05492;0.01582;-0.0027413929826227267;-5.747775150852449
1814;8;Normal;0.001605;0.07304415719275567;0.00164;0.03748;0.00253;0.0006275873940353031;-6.836703456206576
1815;7;Normal;0.00098;0.08769891675499761;0.0016;0.05347;0.0146;0.000571112895201043;-6.6940649974004724
1816;2;Normal;0.00044;0.13858392691795107;0.00121;0.08561;0.00992;5.577197937920675e-06;-7.2335849814074065
1817;5;Normal;0.00111;0.20100189775223518;0.00103;0.12536;0.00298;-0.0005883248788585304;-6.816529949677855
1818;7;Normal;0.001025;0.16202589175807675;0.00119;0.10694;0.00685;-0.00012694875236099923;-6.5984115855627365
1819;5;Normal;0.00053;0.12539353492106362;0.00081;0.08382;0.00362;1.1547515265718628e-05;-7.730392380391276
1820;2;Normal;0.00068;0.05927972081580681;0.000655;0.03583;0.0057;-0.0007088152808541498;-6.849725668450809
1821;0;Normal;0.00023;0.14589466988207622;0.0013800000000000002;0.0946;0.00658;-0.00035246916296106804;-7.978610427136751
1822;7;Normal;0.0008;0.20852639545151114;0.001425;0.13719;0.00432;-0.000564514028217733;-6.8488996293179945
1823;7;Normal;0.00202;0.18461033638450475;0.0019099999999999998;0.12221;0.00966;-0.0009315372226091014;-6.360468130244114
1824;4;Normal;0.009195;0.2098095402978616;0.00325;0.12809;0.00824;-0.0025059265956857146;-3.97285931281259
1825;9;Normal;0.00189;0.16009671077195808;0.00177;0.106;0.0111;-0.00024327028572571776;-5.622322039029653
1826;2;Faulty sensor;0.0021650000000000003;0.0031309583197481243;6e-05;0.00187;9e-05;-0.0031105111349756017;-5.291010467318231
1827;4;Misalignment;0.14308500000000002;0.226676894499638;0.009065;0.13973;0.03873;-0.0018301190803720851;-1.5374223627439902
1828;7;Normal;0.00103;0.06534103840619615;0.00081;0.03821;0.00286;-0.000773411143860451;-6.818168693921758
1829;7;Normal;0.00088;0.263645848630317;0.002455;0.16039;0.00436;-0.0002950418687741848;-6.835310042730903
1830;5;Normal;0.00048;0.019881126728633867;0.00043;0.01124;0.00389;-0.0005480586879580763;-7.218091631375407
1831;0;Normal;0.00045;0.01298846411243454;0.00021;0.00852;0.00204;-0.001183870887312512;-7.265486785714875
1832;7;Normal;0.00059;0.19830890625486292;0.00143;0.11633;0.01635;0.00017759162315843891;-6.958299498283384
1833;8;Normal;0.00206;0.22681034191588353;0.00206;0.13059;0.01336;-9.459275115155097e-05;-5.951868462854033
1834;7;Normal;0.00121;0.1176162845867867;0.001475;0.07781;0.00249;-0.00017119183556776912;-6.6342761632842215
1835;2;Normal;0.00041;0.05731218980286829;0.00062;0.03265;0.01535;0.0009399990246667058;-7.965109064296526
1836;4;Normal;0.00108;0.20275738063015117;0.00146;0.1307;0.02389;-0.00102905748321971;-6.663698385908242
1837;5;Rubbing;0.085855;0.17176777171518526;0.001485;0.09775;0.00374;-0.0036877302535377426;-1.5312380617324193
1838;1;Normal;0.00094;0.06642888829417513;0.00058;0.04416;0.00679;-0.0018713469711665006;-6.36325802265282
1839;4;Normal;0.00089;0.13320929622214808;0.0034;0.08107;0.02496;-0.0004512636234447888;-6.7840093992782
1840;9;Normal;0.00301;0.25940083018371396;0.00466;0.14396;0.01313;-0.00015920332762181603;-5.802850851634831
1841;5;Normal;0.00049;0.0715540026832881;0.00063;0.04675;0.00268;0.0003816520388058083;-7.666612270674607
1842;6;Normal;0.001535;0.13383316255696867;0.00193;0.07539;0.00881;-6.867088696353692e-05;-6.270173867588454
1843;7;Normal;0.000665;0.196040027290347;0.00111;0.11686;0.00396;-2.2097776918167172e-05;-6.754061274398253
1844;10;Normal;0.00206;0.14409447734038944;0.0009699999999999999;0.0008;0.00012;-0.000993100940430244;-5.805679464420514
1845;1;Normal;0.00055;0.10995533684182864;0.000915;0.07041;0.00198;-0.0005806933686097014;-6.960658504649109
1846;5;Normal;0.00038500000000000003;0.04242185639502354;0.0004;0.02484;0.00369;-0.000523704731297045;-7.509986651092381
1847;10;Normal;0.001895;0.11057174548681052;0.00181;0.00148;0.00083;-0.000798473205801926;-5.917322694232752
1848;4;Normal;0.03088;0.11228829903422707;0.0036750000000000003;0.07092;0.02468;-0.0035304101133674325;-2.581390439291255
1849;5;Normal;0.00043;0.12288823092550402;0.00064;0.08373;0.00735;-0.00058616667660177;-7.450318438846892
